"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,618.466,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,191.601,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,75.365,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,44.854,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,10.507,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,20.311,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,19.73,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,6.664,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,3.081,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,1.867,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,105.412,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,152.646,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,198.349,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,224.99,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,274.291,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,271.401,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2438.18,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2216.413,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,1696.299,"B","Break"
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1685.786,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1653.443,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1698.18,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1631.122,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2004","2004",,,"0","Units",,,171.596,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2006","2006",,,"0","Units",,,302.848,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,324.27,"B","Break"
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,410.013,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,407.409,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,345.665,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,368.22,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,8.319,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,13.464,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,14.145,"B","Break"
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,18.901,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,18.662,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,14.791,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,14.8,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,118.201,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,98.539,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,73.992,"B","Break"
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,77.713,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,75.739,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,72.664,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,65.558,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,1722.498,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2485.344,"B","Break"
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1595.056,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1625.511,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2432.181,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,3212.817,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2004","2004",,,"0","Units",,,63.551,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,38.364,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,33.226,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,70.254,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,129.784,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,1.652,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,0.976,"B","Break"
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,0.833,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,1.672,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,2.784,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,44.765,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,55.253,"B","Break"
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,40.592,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,40.75,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,57.876,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,68.916,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,6037.052,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,6996.41,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,5095.894,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,4349.186,"B","Break"
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2758.783,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,3278.008,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2004","2004",,,"0","Units",,,2781.301,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2006","2006",,,"0","Units",,,3923.646,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,3067.93,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,353.458,"B","Break"
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,245.681,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,407.233,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,61.843,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,81.94,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,66.43,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,8.154,"B","Break"
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,5.519,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,8.331,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,134.235,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,146.11,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,110.341,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,100.333,"B","Break"
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,61.973,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,67.058,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2412.595,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2648.072,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,3042.278,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2673.864,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2578.965,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2613.331,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,2703.376,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2004","2004",,,"0","Units",,,848.181,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2006","2006",,,"0","Units",,,893.633,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2008","2008",,,"0","Units",,,1183.46,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,998.258,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,882.206,,
